10000,8600,6,10,4000,1,3,900,9026.67,170.4,0,1,3,12,57.06,309.76,22017.2,1,3.76,16.97,87.8,508.28,1,2.95,6.35,10.05,12.72,1,7072.38,2999.53,7986,0.04,0,8823.87678
10000,9400,1,10,4000,1,5,900,9473.5,139.02,0,1,5,26.08,141.98,806.94,42016.8,1,5.16,27.79,156.12,915.65,1,4.95,23.51,107.12,468.23,1,12661,4618.86,7986,0.05,0,9214.70281
10000,9700,2,10,4000,1,5,900,9723.25,135.17,0,1,5,28.97,188.8,1356.3,41984.33,1,5.6,35.38,246.85,1876.59,1,4.81,18.71,54.11,109.21,1,14420.47,5807.66,7986,0.05,0,9498.411457
10000,10000,3,10,4000,1,5,900,10765.51,154.67,0,1,4.99,41.18,498.41,8056.36,41951.27,1,6.98,71.55,989.48,17366.97,1,4.31,11.05,18.56,24.01,1,19922.47,10402.77,7986,0.05,0,10628.64961
10000,10300,5,10,4000,1,5,900,9807.58,125.22,0,1,5,33.97,310.33,3645.78,42036.93,1,6.1,49.76,524.36,6818.55,1,4.58,16.47,49.14,128.57,1,16427.35,7577.34,7986,0.05,0,9656.403949
10000,10600,6,10,4000,1,5,900,9751.36,136.44,0,1,5.01,30.11,205.95,1562.89,42131.4,1,5.77,38.12,280.11,2251.52,1,4.81,17.67,44.42,75.24,1,15109.96,6283.41,7986,0.05,0,9538.964
10000,11400,1,10,4000,1,10,900,9731.75,88.77,0,1,10,101.1,1033.14,10671.1,92024.6,1,10.08,102.76,1058.58,11022.25,1,9.98,98.44,961,9281.16,1,32345.38,12418.15,7986,0.07,0.01,9479.177483
10000,11700,2,10,4000,1,10,900,9924.46,92.3,0,1,9.99,108.84,1275.77,15952.37,91956.2,1,10.68,122.85,1509.66,19674.08,1,9.78,85.9,654.47,4100.82,1,34717.55,14172.91,7986,0.07,0,9698.097237
10000,12000,3,10,4000,1,10,900,11695.68,181.06,0,1,10.02,181.51,4891.68,175497.62,92199.33,1,14.91,335,10173.81,391465.55,1,8.28,32.48,66.46,92.85,1,51639.14,30017.13,7986,0.09,0.01,11560.23385
10000,12300,5,10,4000,1,10,900,9962,113.82,0,1,9.99,129.55,2198.32,47296.08,91964,1,11.83,181.07,3525.68,83887.43,1,9.33,72.29,490.79,3049.18,1,39324.41,18605.66,7986,0.08,0,9813.500281
10000,12600,6,10,4000,1,10,900,9922.19,91.57,0,1,10,109.93,1309.13,16699.92,91966.73,1,10.76,125.59,1572.14,20934.44,1,9.76,83.83,596.93,3219.35,1,35056.18,14456.88,7986,0.07,0,9699.514695
20000,17400,1,10,4000,1,3,900,19149.79,834.73,0,1,3,10.06,38.24,166.58,51946.27,1,3.3,12.32,52.39,256.88,1,2.96,7.92,19.44,43.99,1,5227.17,916.13,7986,0.05,0,17733.95638
20000,17700,2,10,4000,1,3,900,19335.44,726.24,0,1,3,11,47.04,227.38,52016.53,1,3.59,15.03,71.34,375.76,1,2.93,6.62,11.26,15.17,1,6365.75,1241.73,7986,0.04,0,18126.5244
20000,18000,3,10,4000,1,3,900,19751.58,560.92,0,1,2.98,13.02,79.49,635.56,51540.47,1,4.12,23.54,176.44,1644.03,1,2.83,5.54,8.08,9.82,1,8478.2,1985.53,7986,0.04,0,18830.21825
20000,18300,5,10,4000,1,3,900,19072.82,574.3,0,1,3,12.99,77.84,610.01,51980.67,1,4.02,22.65,168.62,1564.51,1,2.76,5.32,7.76,9.46,1,8080.05,1934.38,7986,0.05,0,18282.26952
20000,18600,6,10,4000,1,3,900,18508.13,598.31,0,1,3,11.99,56.9,308,52019,1,3.89,18.01,95.33,562.84,1,3.06,6.86,11.18,14.41,1,7569.03,1633.91,7986,0.05,0,17500.42128
20000,19400,1,10,4000,1,5,900,19526.75,527.34,0,1,5,26.07,141.89,806.39,91985.67,1,5.19,28.1,158.84,937.74,1,4.98,23.74,108.62,476.75,1,12771.59,2366.13,7986,0.06,0,18165.65399
20000,19700,2,10,4000,1,5,900,19723.65,478.29,0,1,5,29,189.04,1357.21,92018.33,1,5.71,36.68,259.76,2000.76,1,4.91,19.61,58.18,119.85,1,14854.23,3069.44,7986,0.05,0.01,18569.08063
20000,20000,3,10,4000,1,5,900,20701.38,389.1,0,1,4.99,41.06,493.66,7864.92,91782.13,1,7.6,84.35,1245.07,22916.61,1,4.65,12.59,21.76,28.51,1,22408.15,6382.18,7986,0.06,0,19933.70048
20000,20300,5,10,4000,1,5,900,18803.91,430.87,0,1,5,34.01,312.33,3715.19,92020.73,1,6.45,55.92,628.68,8737.56,1,4.78,17.67,53.66,141.86,1,17801.17,4497.27,7986,0.07,0,18052.1188
20000,20600,6,10,4000,1,5,900,19674.49,451.16,0,1,5,30.04,205.39,1559.28,92090.2,1,5.89,39.64,296.44,2424.57,1,4.93,18.66,48.5,84.36,1,15587.72,3335.06,7986,0.06,0,18543.89142
20000,21400,1,10,4000,1,10,900,19758.43,325.31,0,1,10,101.05,1032.36,10660.86,191979.8,1,10.1,103.01,1062.54,11078.08,1,9.99,98.66,964.23,9321.66,1,32394.11,6383.82,7986,0.08,0,18489.33601
20000,21700,2,10,4000,1,10,900,19926,309.11,0,1,10,109.02,1279.37,16016.46,192032.53,1,10.8,125.68,1560.85,20548.57,1,9.9,88.13,682.28,4377.12,1,35220.76,7435.75,7986,0.08,0,18755.33456
20000,22000,3,10,4000,1,10,900,21512.17,369.68,0,1,10.01,181.47,4908.67,177056.01,192138.13,1,16.51,407.46,13455.43,557640.71,1,9.16,38.82,82.75,117.78,1,58051.57,18888.08,7986,0.1,0,20816.24888
20000,22300,5,10,4000,1,10,900,18918.1,353.89,0,1,10,129.77,2213.42,48184.5,191964,1,12.4,200.49,4137.35,104469.99,1,9.67,76.66,528.1,3310.19,1,41602.97,10804.46,7986,0.1,0.01,18157.6499
20000,22600,6,10,4000,1,10,900,19933.49,324.59,0,1,9.99,109.79,1306.52,16656.23,191808.4,1,10.88,128.33,1622.15,21804.73,1,9.88,86.14,624.2,3439.46,1,35542.71,7571.52,7986,0.08,0,18777.05401
40000,37400,1,10,4000,1,3,900,39111.28,2549.57,0,1,3,10.06,38.26,167.07,111894.47,1,3.33,12.55,54.11,271.07,1,2.98,8.03,19.79,44.98,1,5336.36,501.6,7986,0.06,0,33272.63843
40000,37700,2,10,4000,1,3,900,39254.85,2218.55,0,1,3,10.99,46.9,226.19,111963.73,1,3.63,15.33,73.29,388.53,1,2.96,6.76,11.58,15.66,1,6515.03,678.03,7986,0.06,0,34150.06531
40000,38000,3,10,4000,1,3,900,39548.11,1771.61,0,1,2.98,13.09,80.25,647.34,111351.6,1,4.26,25.28,197.35,1925.69,1,2.91,5.82,8.61,10.54,1,9045.93,1140.98,7986,0.06,0,35527.10285
40000,38300,5,10,4000,1,3,900,36718.13,1692.06,0,1,3,12.99,77.76,607.3,112005.73,1,4.15,24.27,187.17,1791.07,1,2.83,5.54,8.15,9.97,1,8619.64,1146.85,7986,0.08,0,33463.13446
40000,38600,6,10,4000,1,3,900,37662.15,1955.3,0,1,3,11.99,56.98,309.06,111981.27,1,3.95,18.52,99.39,594.99,1,3.11,7.07,11.66,15.11,1,7794.64,890.27,7986,0.08,0,33219.71798
40000,39400,1,10,4000,1,5,900,39561.93,1743.74,0,1,5,26.09,142.03,807.4,192027.13,1,5.2,28.27,160.31,949.5,1,4.99,23.87,109.49,481.69,1,12833.15,1276.05,7986,0.07,0,33859.01461
40000,39700,2,10,4000,1,5,900,39683.43,1419,0,1,5,28.99,188.91,1355.71,191992.13,1,5.76,37.25,265.61,2058.85,1,4.96,19.99,60.08,125.51,1,15036.53,1662.06,7986,0.07,0,34728.51355
40000,40000,3,10,4000,1,5,900,40555.97,1038.85,0,1,5,41.16,495.49,7922.31,191831.73,1,7.92,91.53,1406.03,26987.2,1,4.83,13.4,23.45,30.91,1,23685.98,3650.9,7986,0.08,0,37180.08478
40000,40300,5,10,4000,1,5,900,36385.3,1198.87,0,1,5,33.98,311.75,3704.53,192017.73,1,6.62,59.12,684.75,9790.83,1,4.88,18.31,56.11,149.18,1,18492.39,2562.06,7986,0.09,0,33249.12593
40000,40600,6,10,4000,1,5,900,39460.15,1355.64,0,1,5,30.05,205.51,1559.94,192167.67,1,5.95,40.39,304.39,2505.49,1,4.99,19.11,50.3,88.28,1,15822.35,1809.81,7986,0.09,0,34689.86807
40000,41400,1,10,4000,1,10,900,39742.81,1030.2,0,1,10,101.1,1033.11,10670.96,392050.47,1,10.1,103.18,1065.07,11112.96,1,9.99,98.83,966.69,9354.06,1,32426.73,3430.29,7986,0.1,0,34443.57435
40000,41700,2,10,4000,1,10,900,39840.95,941.89,0,1,10,108.97,1278.47,16004.39,391974.4,1,10.85,126.74,1580.36,20887.86,1,9.95,89.06,693.54,4470.54,1,35408.84,4013.48,7986,0.09,0,34935.2405
40000,42000,3,10,4000,1,10,900,41391.59,876.84,0,1,10,181.41,4909.47,177299.39,392099.2,1,17.33,447.99,15461.55,668289.84,1,9.58,41.79,89.94,128.22,1,61317.38,10881.86,7986,0.12,0,38420.33281
40000,42300,5,10,4000,1,10,900,36621.58,1004.02,0,1,10,129.88,2220.95,48658.78,391964,1,12.69,211.04,4494.51,117471.66,1,9.83,78.78,546.04,3435.12,1,42764.64,6078.66,7986,0.12,0.01,33465.54889
40000,42600,6,10,4000,1,10,900,39951.91,941.8,0,1,10,109.99,1309.64,16699.45,392003.73,1,10.95,129.75,1647.63,22233.99,1,9.94,87.41,641.87,3629.6,1,35796.21,4082.42,7986,0.11,0,35108.80535
